,location,floor,title,price,age,area-m2,owner,room,seller,date
6779,/konut-kiralik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/32325782,4. Kat,AKTÜEL\u0027DEN CADDEBOSTAN SAHİLDE İÇİ YENİLENMİŞ BALKONLU 3+1 DAİRE,2.8,25,145,Emlakçıdan,3+1,Kurumsal,09.12.2018
6780,/konut-kiralik/istanbul-esenyurt-hurriyet-emlakcidan-daire/detay/32058154,,geniş ailelerin gözdesi kiralık lüks geniş 3+1 daire,,,,,,Kurumsal,
6781,/konut-kiralik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/32292032,,KARADENİZ 'DEN CADDEBOSTAN SELİN SOKAKTA SIFIR DAİRE 2+1 98 M2,,,,,,Kurumsal,
6782,/konut-kiralik/istanbul-bagcilar-mahmutbey-emlakcidan-daire/detay/32282101,,2019'A KADAR AİDAT YOK KULLANIMA HAZIR YÜKSEK KAT 2+1 RESİDENCE,,,,,,Kurumsal,
6783,/konut-kiralik/istanbul-sariyer-maden-emlakcidan-daire/detay/32341811,,Sarıyer de Site İçerisinde 250 m2 4+1 Lüx Kiralık Çatı Dubleksi,,,,,,Kurumsal,
6784,/konut-kiralik/istanbul-fatih-sehremini-emlakcidan-daire/detay/32389048,,BAŞVEKİL EMLAKTAN BAHÇE KATI AHMETVEFIKPAŞA CD 2+1 TEMİZ,,,,,,Kurumsal,
6785,/konut-kiralik/istanbul-sisli-gulbahar-emlakcidan-daire/detay/32018456,,MECİDİYEKÖY MERKEZE YAKIN TADİLATLI KİRALIK 2+1,,,,,,Kurumsal,
6786,/konut-kiralik/istanbul-maltepe-kucukyali-emlakcidan-daire/detay/32316451,,SÖRF TEN TEK YETKİLİYİZ 85M2 2+1 KOMBİLİ GİRİŞ DAİRE,,,,,,Kurumsal,
6787,/konut-kiralik/istanbul-sariyer-cumhuriyet-emlakcidan-daire/detay/31116429,, Tarabya Üstünde Dairenin İçi Yenilenmiş Müstakil Girişli 2+1,,,,,,Kurumsal,
6788,/konut-kiralik/istanbul-pendik-camcesme-emlakcidan-daire/detay/31958775,,HATUN GAYRİMENKUL'DEN ÇAMÇEŞME'DE 5+2 KİRALIK DUBLEX,,,,,,Bireysel,
6789,/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32402693,,BAHÇELİEVLER YAYLA DA KİRALIK 3+1 DAİRE ,,,,,,Bireysel,
6790,/konut-kiralik/istanbul-esenyurt-orhan-gazi-emlakcidan-daire/detay/32301582,,KİPTAŞ 3.ETAP KONUTLARI.. SİTE İÇİNE BAKAN.. TEMİZ- ARAKAT DAİRE,,,,,,Kurumsal,
6791,/konut-kiralik/istanbul-basaksehir-bahcesehir-1-kisim-emlakcidan-daire/detay/32235083,,BAHÇEŞEHİR KİRALIK DAİRE 2+1 ESTON ŞEHİR 3.MAHALLE MANZARALI Fav,,,,,,Kurumsal,
6792,/konut-kiralik/istanbul-kadikoy-kozyatagi-emlakcidan-daire/detay/32354079,,KOZYATAĞI 3+1 SIFIRBOYA SIFIRPARKE MANTOLAMA BÜYÜKMUTFAK Y.MERDİ,,,,,,Bireysel,
6793,/konut-kiralik/istanbul-maltepe-baglarbasi-emlakcidan-daire/detay/32193287,,"HAVUZLU,7/24 GÜVENLİKLİ YENİ BİNADA GENİŞ 2+1,100m2",,,,,,Kurumsal,
6794,/konut-kiralik/istanbul-tuzla-aydinli-emlakcidan-daire/detay/31972443,,Dumankaya Adres Botanik Sitesi Havuz Cepheli 2+1 Kiralık Daire,,,,,,Kurumsal,
6795,/konut-kiralik/istanbul-kucukcekmece-atakent-emlakcidan-daire/detay/32281220,,BOSPHORUS CITY GÖL KULE KİRALIK 1+1 MUHTEŞEM FIRSAT DAİRE,,,,,,Kurumsal,
6796,/konut-kiralik/istanbul-sancaktepe-fatih-emlakcidan-daire/detay/32280012,,RESİM İSTANBULDA 127M2 2+1 KİRALIK ÇOK KULLANIŞLI DAİRE,,,,,,Kurumsal,
6797,/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32403120,,B EVLER YAYLA MERKEZ AİLEYE BEKAR BAY BAYANA KİRALIKDAİRE2+1-90M,,,,,,Kurumsal,
6798,/konut-kiralik/istanbul-atasehir-yenisehir-emlakcidan-daire/detay/32349536,,TURYAP BATI ATAŞEHİR ATAPOL SİTESİ'NDE 2+1 EŞYALI KİRALIK DAİRE,,,,,,Bireysel,
6799,/konut-kiralik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/32325782,,AKTÜEL'DEN CADDEBOSTAN SAHİLDE İÇİ YENİLENMİŞ BALKONLU 3+1 DAİRE,,,,,,Kurumsal,
6800,/konut-kiralik/istanbul-besiktas-ortakoy-emlakcidan-daire/detay/32002111,1. Kat,Ulus TRT Karşısı Saltan sitesinde 3+1 Kiralık Arakat Daire,4.5,25,130,Emlakçıdan,3+1,Kurumsal,05.12.2018
6801,/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32098930,5. Kat,"Marcity\u0027den, UEFA Mevkii, 4+1 Kiralık Dubleks Daire",2.5,22,160,Emlakçıdan,4+1,Bireysel,08.12.2018
6802,/konut-kiralik/istanbul-kadikoy-kozyatagi-emlakcidan-daire/detay/32025504,Yüksek Giriş,BAYAR CADDESİ\u0027NDE PAKER SİTESİ\u0027NDE KOZZY VE METRO\u0027YA YAKIN,1.95,25,136,Emlakçıdan,3+1,Kurumsal,09.12.2018
6803,/konut-kiralik/istanbul-besiktas-arnavutkoy-emlakcidan-daire/detay/27477947,2. Kat,Beşiktaş Arnavutköyde manzaralı fuul mobilyalı dublex daire..,13,17,160,Emlakçıdan,3+1,Bireysel,09.12.2018
6804,/konut-kiralik/istanbul-sariyer-baltalimani-emlakcidan-daire/detay/32061510,3. Kat,Full Boğaz Manzaralı Otoparklı Asansörlü 3+1 Kiralık Daire ,18,20,240,Emlakçıdan,3+1,Kurumsal,03.12.2018
6805,/konut-kiralik/istanbul-uskudar-sultantepe-emlakcidan-daire/detay/32071861,2. Kat,BAHAROĞLUNDAN ÜSKÜDAR SULTANTEPEDE ARAKAT 2+1 85M KİRALIK DAİRE,1.7,30,85,Emlakçıdan,2+1,Kurumsal,04.12.2018
6806,/konut-kiralik/istanbul-sisli-fulya-emlakcidan-daire/detay/32123292,6. Kat, Lab Gayrimenkulden...FULYA MAH AYTEKİN KOTİL CADDESİ DE KİRALIK,3.4,30,120,Emlakçıdan,3+1,Bireysel,08.12.2018
6807,/konut-kiralik/istanbul-kagithane-merkez-emlakcidan-daire/detay/32292307,5. Kat,KAĞITHANE MERKEZ 3+1 150 M2 LÜX KİRALIK DUBLEX DAİRE manzaralı,2.699,0,150,Emlakçıdan,3+1,Kurumsal,20.11.2018
6808,/konut-kiralik/istanbul-bakirkoy-yesilkoy-emlakcidan-daire/detay/32151638,3. Kat,"YEŞİLKÖY\u0027DE KOMBİLİ ARA KAT KONUMLU , AYDINLIK DAİRE KİRALIK.",3.1,30,180,Emlakçıdan,4+1,Bireysel,07.12.2018
6809,/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/31903616,3. Kat,Etiler Sarıkonaklar da 4+1 187m2 A Bloklarda Kiralık Daire SMART,15,19,187,Emlakçıdan,4+1,Kurumsal,04.12.2018
6810,/konut-kiralik/istanbul-sariyer-ayazaga-emlakcidan-daire/detay/32099106,6. Kat,VADİSTANBUL 3.ETAP 1+1 KİRALIK DAİRE TEK YETKİLİ LUX\u0027DEN! maslak,3,0,82,Emlakçıdan,1+1,Kurumsal,07.12.2018
6811,/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32078350,Çatı Katı,BAHÇELİEVLER SİYAVUŞPAŞA DA KİRALIK EŞYALI DAİRE ,1,30,90,Emlakçıdan,2+1,Bireysel,09.12.2018
6812,/konut-kiralik/istanbul-kucukcekmece-atakent-emlakcidan-daire/detay/32344787,8. Kat,ATAKENT MANOLYA SİTESİNDE  KİRALIK TEMİZ 84M2  DAİRE  2+1 ,1.4,10,84,Emlakçıdan,2+1,Kurumsal,07.12.2018
6813,/konut-kiralik/istanbul-besiktas-nisbetiye-emlakcidan-daire/detay/32050884,2. Kat,Ulus Konakları\u0027nda Bebekli Aileye Çok Uygun Arakat Kiralık Daire,7,25,185,Emlakçıdan,4+1,Kurumsal,08.12.2018
6814,/konut-kiralik/istanbul-beykoz-goztepe-emlakcidan-daire/detay/32244417,Yüksek Giriş,"HİSAR EVLERİNDE İÇİ FULL YAPILI,SÜPER LÜKS DUBLEKS DAİRE!!!",3.6,20,180,Emlakçıdan,3+1,Kurumsal,28.11.2018
6815,/konut-kiralik/istanbul-bakirkoy-senlikkoy-emlakcidan-daire/detay/32398262,2. Kat,KORU FLORYA^DA PEYSAJ MANZARALI 4+1 ULRALÜX KİRALIK ARA KAT,14,4,240,Emlakçıdan,4+1,Kurumsal,07.12.2018
6816,/konut-kiralik/istanbul-uskudar-acibadem-emlakcidan-daire/detay/32199360,4. Kat,Acıbadem Akasyaya Yakın 3+1 Temiz Daire...EMLAK MASASI,3,25,130,Emlakçıdan,3+1,Kurumsal,03.12.2018
6817,/konut-kiralik/istanbul-sariyer-istinye-emlakcidan-daire/detay/32345009,3. Kat,ISTINYE SEBA AKDAG DREAM DE GUNCEL KIRALIK ARAKAT FIRSATI Lux ,9,8,170,Emlakçıdan,3+1,Kurumsal,07.12.2018
6818,/konut-kiralik/istanbul-esenyurt-osmangazi-emlakcidan-daire/detay/32059617,3. Kat,bayanların gözdesi şık ferah 2+1 kiralık daire,700,0,85,Emlakçıdan,2+1,Kurumsal,09.12.2018
6819,/konut-kiralik/istanbul-kartal-yakacik-yeni-emlakcidan-daire/detay/32242604,6. Kat,Panorama life Uzmanı Rukiye Korkmazdan 6.Kat Güney Cephe 3+1,2.4,0,125,Emlakçıdan,3+1,Kurumsal,13.11.2018
6820,/konut-kiralik/istanbul-besiktas-ortakoy-emlakcidan-daire/detay/32002111,,Ulus TRT Karşısı Saltan sitesinde 3+1 Kiralık Arakat Daire,,,,,,Kurumsal,
6821,/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32098930,,"Marcity'den, UEFA Mevkii, 4+1 Kiralık Dubleks Daire",,,,,,Bireysel,
6822,/konut-kiralik/istanbul-kadikoy-kozyatagi-emlakcidan-daire/detay/32025504,,BAYAR CADDESİ'NDE PAKER SİTESİ'NDE KOZZY VE METRO'YA YAKIN,,,,,,Kurumsal,
6823,/konut-kiralik/istanbul-besiktas-arnavutkoy-emlakcidan-daire/detay/27477947,,Beşiktaş Arnavutköyde manzaralı fuul mobilyalı dublex daire..,,,,,,Bireysel,
6824,/konut-kiralik/istanbul-sariyer-baltalimani-emlakcidan-daire/detay/32061510,,Full Boğaz Manzaralı Otoparklı Asansörlü 3+1 Kiralık Daire ,,,,,,Kurumsal,
6825,/konut-kiralik/istanbul-uskudar-sultantepe-emlakcidan-daire/detay/32071861,,BAHAROĞLUNDAN ÜSKÜDAR SULTANTEPEDE ARAKAT 2+1 85M KİRALIK DAİRE,,,,,,Kurumsal,
6826,/konut-kiralik/istanbul-sisli-fulya-emlakcidan-daire/detay/32123292,, Lab Gayrimenkulden...FULYA MAH AYTEKİN KOTİL CADDESİ DE KİRALIK,,,,,,Bireysel,
6827,/konut-kiralik/istanbul-kagithane-merkez-emlakcidan-daire/detay/32292307,,KAĞITHANE MERKEZ 3+1 150 M2 LÜX KİRALIK DUBLEX DAİRE manzaralı,,,,,,Kurumsal,
6828,/konut-kiralik/istanbul-bakirkoy-yesilkoy-emlakcidan-daire/detay/32151638,,"YEŞİLKÖY'DE KOMBİLİ ARA KAT KONUMLU , AYDINLIK DAİRE KİRALIK.",,,,,,Bireysel,
6829,/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/31903616,,Etiler Sarıkonaklar da 4+1 187m2 A Bloklarda Kiralık Daire SMART,,,,,,Kurumsal,
6830,/konut-kiralik/istanbul-sariyer-ayazaga-emlakcidan-daire/detay/32099106,,VADİSTANBUL 3.ETAP 1+1 KİRALIK DAİRE TEK YETKİLİ LUX'DEN! maslak,,,,,,Kurumsal,
6831,/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32078350,,BAHÇELİEVLER SİYAVUŞPAŞA DA KİRALIK EŞYALI DAİRE ,,,,,,Bireysel,
6832,/konut-kiralik/istanbul-kucukcekmece-atakent-emlakcidan-daire/detay/32344787,,ATAKENT MANOLYA SİTESİNDE  KİRALIK TEMİZ 84M2  DAİRE  2+1 ,,,,,,Kurumsal,
6833,/konut-kiralik/istanbul-besiktas-nisbetiye-emlakcidan-daire/detay/32050884,,Ulus Konakları'nda Bebekli Aileye Çok Uygun Arakat Kiralık Daire,,,,,,Kurumsal,
6834,/konut-kiralik/istanbul-beykoz-goztepe-emlakcidan-daire/detay/32244417,,"HİSAR EVLERİNDE İÇİ FULL YAPILI,SÜPER LÜKS DUBLEKS DAİRE!!!",,,,,,Kurumsal,
6835,/konut-kiralik/istanbul-bakirkoy-senlikkoy-emlakcidan-daire/detay/32398262,,KORU FLORYA^DA PEYSAJ MANZARALI 4+1 ULRALÜX KİRALIK ARA KAT,,,,,,Kurumsal,
6836,/konut-kiralik/istanbul-uskudar-acibadem-emlakcidan-daire/detay/32199360,,Acıbadem Akasyaya Yakın 3+1 Temiz Daire...EMLAK MASASI,,,,,,Kurumsal,
6837,/konut-kiralik/istanbul-sariyer-istinye-emlakcidan-daire/detay/32345009,,ISTINYE SEBA AKDAG DREAM DE GUNCEL KIRALIK ARAKAT FIRSATI Lux ,,,,,,Kurumsal,
6838,/konut-kiralik/istanbul-esenyurt-osmangazi-emlakcidan-daire/detay/32059617,,bayanların gözdesi şık ferah 2+1 kiralık daire,,,,,,Kurumsal,
6839,/konut-kiralik/istanbul-kartal-yakacik-yeni-emlakcidan-daire/detay/32242604,,Panorama life Uzmanı Rukiye Korkmazdan 6.Kat Güney Cephe 3+1,,,,,,Kurumsal,
6840,/konut-kiralik/istanbul-kadikoy-fenerbahce-emlakcidan-daire/detay/32096299,Bahçe Katı,KALAMIŞ SAHİLDE YENİLENMİŞ ÇOK ÖZEL 3+1 BAHÇE KATI,3.5,20,140,Emlakçıdan,3+1,Kurumsal,06.12.2018
6841,/konut-kiralik/istanbul-uskudar-aziz-mahmut-hudayi-emlakcidan-daire/detay/32314659,1. Kat,METRO MAYMARAYA YAKIN OTOPAKRLI 1.KAT 2+1 100m2 KİRALIK DAİRE,1.85,27,100,Emlakçıdan,2+1,Kurumsal,23.11.2018
6842,/konut-kiralik/istanbul-kadikoy-kozyatagi-emlakcidan-daire/detay/31296349,4. Kat,ŞEBNEMSANER GYM \u0026 ŞAKACI SOKAKTA KİRALIK DAİRELER,2.5,0,95,Emlakçıdan,2+1,Kurumsal,04.12.2018
6843,/konut-kiralik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/32265090,5. Kat,VİZYON\u0027DAN SUADİYEDE ZARAYA YAKIN BAKIMLI TEMİZ FERAH DAİRE FIRS,2,20,135,Emlakçıdan,3+1,Kurumsal,16.11.2018
6844,/konut-kiralik/istanbul-kadikoy-merdivenkoy-emlakcidan-daire/detay/31692563,13. Kat,GÖZTEPE ŞAİR ARŞİ CAD. SIFIR BİNADA 3+1 125 M2   KİRALIK DAİRE,2.5,0,125,Emlakçıdan,3+1,Kurumsal,07.12.2018
6845,/konut-kiralik/istanbul-beykoz-cubuklu-emlakcidan-daire/detay/32396129,2. Kat,Kavacık\u0027a yakın nezih site\u0027de 3+1 bakımlı kiralık daire,2.3,22,130,Emlakçıdan,3+1,Kurumsal,06.12.2018
6846,/konut-kiralik/istanbul-maltepe-altintepe-emlakcidan-daire/detay/32083481,1. Kat,KAÇMAZ EMLAK\u0027DAN Altıntepe De E5 E Yakın Konum Da 3+1,1.45,25,135,Emlakçıdan,3+1,Bireysel,08.12.2018
6847,/konut-kiralik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/32385102,Giriş Katı,"Marcity\u0027den, Yayla İşBankası Mevkii, Kiralık Otoparklı 2+1 Daire",1.35,30,65,Emlakçıdan,2+1,Bireysel,08.12.2018
6848,/konut-kiralik/istanbul-uskudar-cengelkoy-emlakcidan-daire/detay/32159587,3. Kat,ÇENGELKÖY ORME SİTESİNDE ÇOK İYİ KONUMDA 4+1 KİRALIK,5.5,20,235,Emlakçıdan,4+1,Bireysel,08.12.2018
6849,/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/32122582,2. Kat,SARI KONAKLAR\u0027DA KİRALIK FIRSAT 4+1 DAİRE!,15,22,200,Emlakçıdan,4+1,Kurumsal,05.12.2018
6850,/konut-kiralik/istanbul-atasehir-atasehir-ataturk-emlakcidan-daire/detay/32107673,9. Kat,ATAŞEHİR MERCAN DA BALKONLU 3+1 TEMİZ KİRALIK DAİRE,3,15,160,Emlakçıdan,3+1,Kurumsal,06.12.2018
6851,/konut-kiralik/istanbul-besiktas-gayrettepe-emlakcidan-daire/detay/19135517,3. Kat,"BEŞİKTAŞ\u0027TA FULL EŞYALI ELK,SU,D.GAZ,AiDAT DAHiL ",4.85,5,73,Emlakçıdan,1+1,Bireysel,08.12.2018
6852,/konut-kiralik/istanbul-sisli-merkez-emlakcidan-daire/detay/32358103,5. Kat,Şişli Merkez Ana Cadde Arkası Teraslı 2+1 Daire,2.4,35,100,Emlakçıdan,2+1,Kurumsal,07.12.2018
6853,/konut-kiralik/istanbul-kagithane-ortabayir-emlakcidan-daire/detay/32147218,1. Kat,GÜLTUR DAN BACADİBİNDE METRO 5 DAKIKA 2 ODA 1 HOL DAİRE,1.2,25,65,Emlakçıdan,2+1,Bireysel,03.12.2018
6854,/konut-kiralik/istanbul-fatih-sehremini-emlakcidan-daire/detay/32173660,2. Kat,Fatih Çapa Merkezde Kiralık 2+1 Salon 75 M2 2.Kat Kuğu Emlak,1.7,28,80,Emlakçıdan,2+1,Bireysel,07.12.2018
6855,/konut-kiralik/istanbul-besiktas-bebek-emlakcidan-daire/detay/31991185,Bahçe Katı,Bebek Aşiyan\u0027da Kiralık 3+1  Manzaralı Teraslı Daire ,26,30,160,Emlakçıdan,3+1,Kurumsal,06.12.2018
6856,/konut-kiralik/istanbul-kadikoy-fenerbahce-emlakcidan-daire/detay/32332708,7. Kat,Kalamış Wyndham Otel 3+1 40 m2 Salon Kiralık Daire Konut Ev,3.1,26,160,Emlakçıdan,3+1,Kurumsal,07.12.2018
6857,/konut-kiralik/istanbul-besiktas-ulus-emlakcidan-daire/detay/32295753,3. Kat,2.Ulus DOĞAKENT Yakınında Yeni Eşyalı Kiralık Daire,5,25,130,Emlakçıdan,3+1,Kurumsal,07.12.2018
6858,/konut-kiralik/istanbul-uskudar-selamiali-emlakcidan-daire/detay/32378200,2. Kat,"BAHAROĞLU\u0027NDAN FISTIKAĞACI\u0027NDA ASANSÖRLÜ,2+,75M2,LÜKS DAİRE",1.7,10,80,Emlakçıdan,2+1,Kurumsal,07.12.2018
6859,/konut-kiralik/istanbul-gaziosmanpasa-karayollari-emlakcidan-daire/detay/32128953,5. Kat,Avrupa Konutlarında 2+1.Havuz Peyzaj Manzaralı Ve Boş Daire,3,8,114,Emlakçıdan,2+1,Kurumsal,06.12.2018
6860,/konut-kiralik/istanbul-kadikoy-fenerbahce-emlakcidan-daire/detay/32096299,,KALAMIŞ SAHİLDE YENİLENMİŞ ÇOK ÖZEL 3+1 BAHÇE KATI,,,,,,Kurumsal,
6861,/konut-kiralik/istanbul-uskudar-aziz-mahmut-hudayi-emlakcidan-daire/detay/32314659,,METRO MAYMARAYA YAKIN OTOPAKRLI 1.KAT 2+1 100m2 KİRALIK DAİRE,,,,,,Kurumsal,
6862,/konut-kiralik/istanbul-kadikoy-kozyatagi-emlakcidan-daire/detay/31296349,,ŞEBNEMSANER GYM & ŞAKACI SOKAKTA KİRALIK DAİRELER,,,,,,Kurumsal,
6863,/konut-kiralik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/32265090,,VİZYON'DAN SUADİYEDE ZARAYA YAKIN BAKIMLI TEMİZ FERAH DAİRE FIRS,,,,,,Kurumsal,
6864,/konut-kiralik/istanbul-kadikoy-merdivenkoy-emlakcidan-daire/detay/31692563,,GÖZTEPE ŞAİR ARŞİ CAD. SIFIR BİNADA 3+1 125 M2   KİRALIK DAİRE,,,,,,Kurumsal,
6865,/konut-kiralik/istanbul-beykoz-cubuklu-emlakcidan-daire/detay/32396129,,Kavacık'a yakın nezih site'de 3+1 bakımlı kiralık daire,,,,,,Kurumsal,
6866,/konut-kiralik/istanbul-maltepe-altintepe-emlakcidan-daire/detay/32083481,,KAÇMAZ EMLAK'DAN Altıntepe De E5 E Yakın Konum Da 3+1,,,,,,Bireysel,
6867,/konut-kiralik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/32385102,,"Marcity'den, Yayla İşBankası Mevkii, Kiralık Otoparklı 2+1 Daire",,,,,,Bireysel,
6868,/konut-kiralik/istanbul-uskudar-cengelkoy-emlakcidan-daire/detay/32159587,,ÇENGELKÖY ORME SİTESİNDE ÇOK İYİ KONUMDA 4+1 KİRALIK,,,,,,Bireysel,
6869,/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/32122582,,SARI KONAKLAR'DA KİRALIK FIRSAT 4+1 DAİRE!,,,,,,Kurumsal,
6870,/konut-kiralik/istanbul-atasehir-atasehir-ataturk-emlakcidan-daire/detay/32107673,,ATAŞEHİR MERCAN DA BALKONLU 3+1 TEMİZ KİRALIK DAİRE,,,,,,Kurumsal,
6871,/konut-kiralik/istanbul-besiktas-gayrettepe-emlakcidan-daire/detay/19135517,,"BEŞİKTAŞ'TA FULL EŞYALI ELK,SU,D.GAZ,AiDAT DAHiL ",,,,,,Bireysel,
6872,/konut-kiralik/istanbul-sisli-merkez-emlakcidan-daire/detay/32358103,,Şişli Merkez Ana Cadde Arkası Teraslı 2+1 Daire,,,,,,Kurumsal,
6873,/konut-kiralik/istanbul-kagithane-ortabayir-emlakcidan-daire/detay/32147218,,GÜLTUR DAN BACADİBİNDE METRO 5 DAKIKA 2 ODA 1 HOL DAİRE,,,,,,Bireysel,
6874,/konut-kiralik/istanbul-fatih-sehremini-emlakcidan-daire/detay/32173660,,Fatih Çapa Merkezde Kiralık 2+1 Salon 75 M2 2.Kat Kuğu Emlak,,,,,,Bireysel,
6875,/konut-kiralik/istanbul-besiktas-bebek-emlakcidan-daire/detay/31991185,,Bebek Aşiyan'da Kiralık 3+1  Manzaralı Teraslı Daire ,,,,,,Kurumsal,
6876,/konut-kiralik/istanbul-kadikoy-fenerbahce-emlakcidan-daire/detay/32332708,,Kalamış Wyndham Otel 3+1 40 m2 Salon Kiralık Daire Konut Ev,,,,,,Kurumsal,
6877,/konut-kiralik/istanbul-besiktas-ulus-emlakcidan-daire/detay/32295753,,2.Ulus DOĞAKENT Yakınında Yeni Eşyalı Kiralık Daire,,,,,,Kurumsal,
6878,/konut-kiralik/istanbul-uskudar-selamiali-emlakcidan-daire/detay/32378200,,"BAHAROĞLU'NDAN FISTIKAĞACI'NDA ASANSÖRLÜ,2+,75M2,LÜKS DAİRE",,,,,,Kurumsal,
6879,/konut-kiralik/istanbul-gaziosmanpasa-karayollari-emlakcidan-daire/detay/32128953,,Avrupa Konutlarında 2+1.Havuz Peyzaj Manzaralı Ve Boş Daire,,,,,,Kurumsal,
6880,/konut-kiralik/istanbul-beyoglu-cihangir-emlakcidan-daire/detay/32289927,Teras Katı,KAMERA EMLAK LTD\u0027DEN KİRALIK ,14,20,160,Emlakçıdan,4+1,Kurumsal,29.11.2018
6881,/konut-kiralik/istanbul-kadikoy-feneryolu-emlakcidan-daire/detay/32326054,6. Kat,ÖZGÜRLÜK PARKINA YAKIN PARK MANZARALI KİRALIK,2.75,0,96,Emlakçıdan,2+1,Kurumsal,26.11.2018
6882,/konut-kiralik/istanbul-atasehir-kucukbakkalkoy-emlakcidan-daire/detay/32226849,4. Kat,ACIBADEM ÜNİVERSİTESİNE YAKIN 3+1 TERASLI DUBLEKS ,2.6,5,150,Emlakçıdan,3+1,Kurumsal,10.11.2018
6883,/konut-kiralik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/32173464,8. Kat,Çiftehavuzlar Sahilde Yenilenmiş 4+1 Daire...EMLAK MASASI,4.25,27,150,Emlakçıdan,4+1,Kurumsal,07.12.2018
6884,/konut-kiralik/istanbul-bakirkoy-senlikkoy-emlakcidan-daire/detay/32398214,Bahçe Katı,GÜNYÜZÜ EMLAKTAN 2+1 BAHÇE KATI 110 m2 2500 TL,2.5,25,110,Emlakçıdan,2+1,Kurumsal,08.12.2018
6885,/konut-kiralik/istanbul-umraniye-istiklal-emlakcidan-daire/detay/32368156,5. Kat,ÜMRANİYE İSTİKLAL MAHALLESİ MERİH SOKAKTA KİRALIK ÇATI DUBLEKSİ,1.95,2,140,Emlakçıdan,5+1,Kurumsal,02.12.2018
6886,/konut-kiralik/istanbul-atasehir-icerenkoy-emlakcidan-daire/detay/32393629,3. Kat,ATAŞEHİR EVREN SİTESİNDE 3+1 KİRALIK,2.2,25,135,Emlakçıdan,3+1,Bireysel,06.12.2018
6887,/konut-kiralik/istanbul-eyup-gokturk-merkez-emlakcidan-daire/detay/31334467,Bahçe Katı,Göktürk Kemer Country Yalıkonaklar da Büyük Bahçeli Kiralık Dair,10,15,200,Emlakçıdan,3+1,Kurumsal,07.12.2018
6888,/konut-kiralik/istanbul-fatih-sehremini-emlakcidan-daire/detay/31955340,Yüksek Giriş,"Fatih,Şeherinine.Yakın,Konumda,Satılık,2+1 Salon,Daire",2.3,0,90,Emlakçıdan,2+1,Kurumsal,04.12.2018
6889,/konut-kiralik/istanbul-pendik-velibaba-emlakcidan-daire/detay/32281605,13. Kat,Kiralık Daire--Anadolum Sinerji Residence---Full Eşyalı---13.kat,1.3,4,78,Emlakçıdan,1+1,Bireysel,19.11.2018
6890,/konut-kiralik/istanbul-sisli-mecidiyekoy-emlakcidan-daire/detay/32059751,5. Kat,MECİDİYEKÖY GÜLBAĞ DA ETRAFI KOMPLE TERAS 3+1 MASRFASIZ DAİRE ,1.4,22,100,Emlakçıdan,3+1,Bireysel,09.12.2018
6891,/konut-kiralik/istanbul-kagithane-telsizler-emlakcidan-daire/detay/32377366,3. Kat,K1538 GÜLTEPE AKBANK ARKASINDA TADİLATTA 3.KAT 3+1 DAİRE,1.25,18,100,Emlakçıdan,3+1,Kurumsal,04.12.2018
6892,/konut-kiralik/istanbul-kagithane-seyrantepe-emlakcidan-daire/detay/32378684,4. Kat,TERAS KATI ANA CADDE ÜZRE MASRAFSIZ METROYA 800 M,1.4,15,110,Emlakçıdan,3+1,Kurumsal,04.12.2018
6893,/konut-kiralik/istanbul-kadikoy-kozyatagi-sahibinden-daire/detay/32379132,Yüksek Giriş,SAHİBİNDEN BAYAR CADDESİNDE NEZİH BİR MEVKİDE GENİŞ 3+1 DAİRE,2,25,130,Sahibinden,3+1,Bireysel,04.12.2018
6894,/konut-kiralik/istanbul-uskudar-icadiye-emlakcidan-daire/detay/32380921,1. Kat,GAYRİMENKUL 216 DAN İCADİYE\u0027DE CADDEYE 50MT 1.KAT 2+1 115m2 KİRA,2.3,26,1150,Emlakçıdan,2+1,Kurumsal,07.12.2018
6895,/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/32407136,Bahçe Katı,SARIKONAKLARDA 145 M2 2+1 KEYİFLİ BAHÇE KATI DAİRE,9,16,150,Emlakçıdan,2+1,Kurumsal,08.12.2018
